CustomerID,BillDate,UsageGB,TotalCharge,PaymentStatus,PaymentDate
440,2025-05-01,438.85,87.74,Unpaid,
440,2025-05-31,264.95,59.46,Unpaid,
440,2025-06-30,351.99,77.75,Unpaid,
440,2025-07-30,417.9,79.58,Unpaid,
440,2025-08-29,123.24,35.39,Paid,2025-09-02
440,2025-09-28,310.58,52.85,Unpaid,
441,2025-01-01,113.01,34.3,Unpaid,
441,2025-01-31,405.51,68.92,Unpaid,
441,2025-03-02,353.65,72.44,Paid,2025-03-15
441,2025-04-01,322.35,80.55,Partial,
441,2025-05-01,322.78,52.73,Unpaid,
441,2025-05-31,184.59,53.56,Partial,
441,2025-06-30,65.25,31.49,Unpaid,
441,2025-07-30,270.53,66.92,Partial,
441,2025-08-29,65.03,31.5,Partial,
441,2025-09-28,430.26,89.48,Paid,2025-10-02
442,2025-01-01,134.83,37.72,Partial,
442,2025-01-31,78.65,30.58,Unpaid,
442,2025-03-02,349.43,84.79,Partial,
442,2025-04-01,273.25,74.12,Paid,2025-04-05
442,2025-05-01,386.55,92.82,Unpaid,
442,2025-05-31,228.07,52.88,Unpaid,
442,2025-06-30,174.28,40.77,Unpaid,
442,2025-07-30,368.37,78.85,Paid,2025-08-01
442,2025-08-29,292.92,51.94,Paid,2025-09-02
442,2025-09-28,64.12,27.65,Unpaid,
443,2025-01-01,430.73,96.42,Unpaid,
443,2025-01-31,462.57,94.55,Partial,
443,2025-03-02,293.25,72.31,Unpaid,
443,2025-04-01,491.72,78.51,Partial,
443,2025-05-01,227.28,59.22,Partial,
443,2025-05-31,228.07,64.74,Partial,
443,2025-06-30,451.45,94.77,Partial,
443,2025-07-30,60.88,28.76,Partial,
443,2025-08-29,419.59,93.43,Partial,
443,2025-09-28,71.05,29.56,Unpaid,
444,2025-01-01,466.69,107.4,Unpaid,
444,2025-01-31,84.33,32.07,Unpaid,
444,2025-03-02,395.97,92.65,Unpaid,
444,2025-04-01,378.02,91.34,Partial,
444,2025-05-01,214.12,49.6,Paid,2025-05-15
444,2025-05-31,255.07,57.95,Partial,
444,2025-06-30,54.56,26.36,Paid,2025-07-11
444,2025-07-30,97.54,37.89,Unpaid,
444,2025-08-29,320.21,81.48,Partial,
444,2025-09-28,431.89,91.82,Partial,
445,2025-01-01,415.71,69.07,Paid,2025-01-14
445,2025-01-31,274.7,71.0,Partial,
445,2025-03-02,391.8,91.26,Unpaid,
445,2025-04-01,111.64,32.0,Partial,
445,2025-05-01,55.26,30.43,Partial,
445,2025-05-31,379.14,77.83,Paid,2025-06-09
445,2025-06-30,194.84,58.9,Partial,
445,2025-07-30,397.92,89.42,Partial,
445,2025-08-29,311.71,77.21,Partial,
445,2025-09-28,183.69,48.17,Unpaid,
446,2025-01-01,153.03,41.43,Partial,
446,2025-01-31,76.2,33.24,Unpaid,
446,2025-03-02,150.86,41.87,Paid,2025-03-05
446,2025-04-01,374.3,84.37,Paid,2025-04-09
446,2025-05-01,262.09,48.82,Paid,2025-05-13
446,2025-05-31,119.56,34.49,Paid,2025-06-09
446,2025-06-30,170.78,38.71,Unpaid,
446,2025-07-30,153.86,39.36,Partial,
446,2025-08-29,448.86,104.87,Partial,
446,2025-09-28,289.07,74.69,Unpaid,
447,2025-01-01,455.06,73.82,Unpaid,
447,2025-01-31,124.84,39.29,Partial,
447,2025-03-02,375.16,58.69,Unpaid,
447,2025-04-01,288.47,51.85,Partial,
447,2025-05-01,377.5,82.86,Paid,2025-05-15
447,2025-05-31,464.09,101.92,Unpaid,
447,2025-06-30,402.53,60.29,Paid,2025-07-01
447,2025-07-30,68.11,27.24,Unpaid,
447,2025-08-29,403.39,80.97,Partial,
447,2025-09-28,99.37,37.67,Partial,
448,2025-01-01,332.57,60.23,Partial,
448,2025-01-31,496.31,102.04,Paid,2025-02-12
448,2025-03-02,68.87,28.67,Paid,2025-03-14
448,2025-04-01,258.59,53.79,Paid,2025-04-03
448,2025-05-01,455.42,81.52,Unpaid,
448,2025-05-31,122.6,36.51,Unpaid,
448,2025-06-30,224.06,56.56,Paid,2025-06-30
448,2025-07-30,457.35,72.31,Paid,2025-08-07
448,2025-08-29,422.43,86.45,Paid,2025-09-13
448,2025-09-28,324.08,79.87,Paid,2025-10-08
449,2025-01-01,99.74,29.99,Paid,2025-01-01
449,2025-01-31,241.27,47.89,Partial,
449,2025-03-02,57.81,29.37,Partial,
449,2025-04-01,175.88,48.86,Unpaid,
449,2025-05-01,315.78,58.8,Unpaid,
449,2025-05-31,368.82,84.53,Partial,
449,2025-06-30,240.91,67.17,Partial,
449,2025-07-30,300.83,60.1,Partial,
449,2025-08-29,284.48,60.53,Paid,2025-08-30
449,2025-09-28,356.64,76.38,Paid,2025-09-30
450,2025-01-01,355.17,77.91,Unpaid,
450,2025-01-31,392.32,88.73,Paid,2025-02-10
450,2025-03-02,352.98,72.64,Partial,
450,2025-04-01,228.49,58.21,Unpaid,
450,2025-05-01,382.27,75.57,Unpaid,
450,2025-05-31,60.24,29.93,Paid,2025-06-07
450,2025-06-30,436.19,103.84,Unpaid,
450,2025-07-30,347.57,64.57,Unpaid,
450,2025-08-29,352.82,77.56,Paid,2025-09-12
450,2025-09-28,411.94,82.08,Paid,2025-10-11
451,2025-01-01,379.76,74.98,Partial,
451,2025-01-31,264.35,64.81,Partial,
451,2025-03-02,180.65,41.57,Paid,2025-03-03
451,2025-04-01,58.84,27.81,Partial,
451,2025-05-01,292.7,61.4,Partial,
451,2025-05-31,176.5,41.55,Partial,
451,2025-06-30,162.92,40.35,Paid,2025-07-13
451,2025-07-30,451.96,77.2,Partial,
451,2025-08-29,121.81,35.56,Partial,
451,2025-09-28,213.8,57.09,Paid,2025-10-07
452,2025-01-01,435.51,83.5,Partial,
452,2025-01-31,82.17,32.82,Partial,
452,2025-03-02,125.65,37.74,Paid,2025-03-10
452,2025-04-01,427.21,84.52,Partial,
452,2025-05-01,197.43,49.16,Unpaid,
452,2025-05-31,84.26,31.43,Paid,2025-06-02
452,2025-06-30,188.68,39.57,Partial,
452,2025-07-30,180.34,41.93,Partial,
452,2025-08-29,208.11,61.08,Unpaid,
452,2025-09-28,434.0,96.74,Partial,
453,2025-01-01,400.83,75.6,Partial,
453,2025-01-31,246.84,50.75,Unpaid,
453,2025-03-02,85.15,29.51,Unpaid,
453,2025-04-01,302.61,75.05,Paid,2025-04-06
453,2025-05-01,145.07,45.97,Paid,2025-05-02
453,2025-05-31,389.24,82.19,Paid,2025-06-06
453,2025-06-30,481.4,94.57,Partial,
453,2025-07-30,359.27,67.29,Partial,
453,2025-08-29,320.08,80.67,Unpaid,
453,2025-09-28,306.21,77.42,Unpaid,
454,2025-01-01,446.24,69.61,Unpaid,
454,2025-01-31,311.71,70.58,Unpaid,
454,2025-03-02,170.78,50.54,Paid,2025-03-11
454,2025-04-01,354.88,71.93,Paid,2025-04-11
454,2025-05-01,317.41,61.95,Paid,2025-05-07
454,2025-05-31,415.1,98.78,Unpaid,
454,2025-06-30,157.72,49.94,Unpaid,
454,2025-07-30,142.19,37.77,Partial,
454,2025-08-29,191.27,57.34,Partial,
454,2025-09-28,132.88,36.6,Unpaid,
455,2025-01-01,336.49,79.39,Paid,2025-01-01
455,2025-01-31,198.93,51.66,Unpaid,
455,2025-03-02,85.95,29.1,Unpaid,
455,2025-04-01,52.75,28.8,Paid,2025-04-14
455,2025-05-01,384.7,72.69,Unpaid,
455,2025-05-31,398.54,63.7,Partial,
455,2025-06-30,482.36,102.63,Partial,
455,2025-07-30,370.02,63.08,Partial,
455,2025-08-29,72.85,32.2,Paid,2025-09-06
455,2025-09-28,378.41,91.1,Partial,
456,2025-01-01,152.03,42.94,Partial,
456,2025-01-31,228.17,43.61,Paid,2025-02-08
456,2025-03-02,87.61,33.64,Partial,
456,2025-04-01,451.97,76.32,Unpaid,
456,2025-05-01,143.11,42.4,Paid,2025-05-15
456,2025-05-31,441.39,95.37,Partial,
456,2025-06-30,249.83,53.13,Paid,2025-07-06
456,2025-07-30,200.97,58.58,Paid,2025-08-07
456,2025-08-29,258.43,64.9,Unpaid,
456,2025-09-28,403.04,100.14,Unpaid,
457,2025-01-01,464.42,79.24,Partial,
457,2025-01-31,474.55,91.32,Unpaid,
457,2025-03-02,116.53,38.19,Partial,
457,2025-04-01,468.3,105.86,Unpaid,
457,2025-05-01,391.07,61.35,Unpaid,
457,2025-05-31,355.5,84.4,Partial,
457,2025-06-30,350.47,77.76,Partial,
457,2025-07-30,142.95,44.79,Partial,
457,2025-08-29,395.57,81.28,Paid,2025-09-09
457,2025-09-28,322.05,79.49,Paid,2025-09-28
458,2025-01-01,401.4,82.46,Partial,
458,2025-01-31,89.63,35.07,Paid,2025-02-06
458,2025-03-02,217.05,61.96,Paid,2025-03-11
458,2025-04-01,201.59,57.9,Paid,2025-04-16
458,2025-05-01,471.0,75.21,Partial,
458,2025-05-31,203.8,49.68,Unpaid,
458,2025-06-30,421.07,78.31,Paid,2025-07-05
458,2025-07-30,177.07,55.2,Unpaid,
458,2025-08-29,134.73,40.19,Paid,2025-09-01
458,2025-09-28,131.09,40.89,Unpaid,
459,2025-01-01,116.47,41.84,Paid,2025-01-06
459,2025-01-31,57.98,27.79,Unpaid,
459,2025-03-02,161.86,40.65,Unpaid,
459,2025-04-01,199.98,42.43,Unpaid,
459,2025-05-01,280.23,57.75,Paid,2025-05-03
459,2025-05-31,249.88,45.82,Paid,2025-06-05
459,2025-06-30,174.58,43.57,Unpaid,
459,2025-07-30,293.92,75.72,Paid,2025-08-02
459,2025-08-29,352.84,75.39,Paid,2025-09-12
459,2025-09-28,152.22,41.0,Paid,2025-10-05
460,2025-01-01,417.52,82.16,Paid,2025-01-13
460,2025-01-31,322.51,59.2,Paid,2025-02-11
460,2025-03-02,216.35,54.91,Unpaid,
460,2025-04-01,142.28,46.51,Partial,
460,2025-05-01,364.64,73.53,Paid,2025-05-04
460,2025-05-31,355.25,70.09,Paid,2025-06-03
460,2025-06-30,238.51,57.98,Unpaid,
460,2025-07-30,406.69,69.73,Unpaid,
460,2025-08-29,416.01,84.27,Unpaid,
460,2025-09-28,226.6,49.43,Unpaid,
461,2025-01-01,497.79,89.23,Unpaid,
461,2025-01-31,286.24,65.69,Unpaid,
461,2025-03-02,137.88,36.46,Paid,2025-03-09
461,2025-04-01,390.09,79.68,Partial,
461,2025-05-01,177.46,53.0,Paid,2025-05-01
461,2025-05-31,176.91,53.55,Partial,
461,2025-06-30,241.73,59.88,Paid,2025-07-06
461,2025-07-30,90.83,32.74,Paid,2025-08-13
461,2025-08-29,378.19,60.17,Paid,2025-08-30
461,2025-09-28,132.16,33.64,Paid,2025-10-10
462,2025-01-01,145.53,45.41,Partial,
462,2025-01-31,461.05,87.12,Unpaid,
462,2025-03-02,378.6,61.11,Partial,
462,2025-04-01,67.27,32.82,Unpaid,
462,2025-05-01,433.33,104.73,Paid,2025-05-03
462,2025-05-31,159.45,38.33,Paid,2025-06-04
462,2025-06-30,160.51,38.9,Paid,2025-07-12
462,2025-07-30,322.01,57.36,Partial,
462,2025-08-29,51.37,26.09,Paid,2025-09-08
462,2025-09-28,372.3,62.33,Unpaid,
463,2025-01-01,166.07,38.95,Partial,
463,2025-01-31,452.02,88.93,Paid,2025-02-08
463,2025-03-02,431.83,78.19,Paid,2025-03-10
463,2025-04-01,334.63,70.26,Paid,2025-04-16
463,2025-05-01,72.29,29.4,Unpaid,
463,2025-05-31,225.02,59.15,Partial,
463,2025-06-30,236.92,64.97,Paid,2025-07-09
463,2025-07-30,64.94,32.57,Unpaid,
463,2025-08-29,133.62,34.89,Partial,
463,2025-09-28,160.76,39.81,Paid,2025-10-02
464,2025-01-01,442.05,72.99,Unpaid,
464,2025-01-31,252.0,69.98,Partial,
464,2025-03-02,480.18,80.49,Paid,2025-03-12
464,2025-04-01,86.13,28.94,Unpaid,
464,2025-05-01,343.62,65.9,Unpaid,
464,2025-05-31,225.9,59.41,Paid,2025-06-03
464,2025-06-30,182.25,43.12,Unpaid,
464,2025-07-30,237.41,61.12,Unpaid,
464,2025-08-29,138.38,47.5,Partial,
464,2025-09-28,335.99,54.99,Unpaid,
465,2025-01-01,86.28,36.51,Unpaid,
465,2025-01-31,249.91,49.79,Unpaid,
465,2025-03-02,135.7,44.28,Partial,
465,2025-04-01,319.73,64.88,Partial,
465,2025-05-01,121.9,37.78,Paid,2025-05-15
465,2025-05-31,313.78,71.7,Partial,
465,2025-06-30,194.09,57.65,Partial,
465,2025-07-30,432.48,71.56,Paid,2025-08-12
465,2025-08-29,365.56,77.28,Partial,
465,2025-09-28,499.85,113.33,Partial,
466,2025-01-01,279.19,70.18,Unpaid,
466,2025-01-31,236.74,55.65,Unpaid,
466,2025-03-02,387.76,74.32,Paid,2025-03-13
466,2025-04-01,138.71,40.04,Paid,2025-04-14
466,2025-05-01,60.17,26.88,Partial,
466,2025-05-31,416.54,74.62,Partial,
466,2025-06-30,385.52,84.27,Unpaid,
466,2025-07-30,296.91,75.29,Paid,2025-08-12
466,2025-08-29,459.75,72.23,Unpaid,
466,2025-09-28,54.1,25.82,Partial,
467,2025-01-01,120.12,38.06,Paid,2025-01-12
467,2025-01-31,294.24,52.03,Partial,
467,2025-03-02,122.46,34.28,Paid,2025-03-16
467,2025-04-01,125.13,36.79,Paid,2025-04-11
467,2025-05-01,137.15,36.5,Unpaid,
467,2025-05-31,449.66,87.39,Paid,2025-06-13
467,2025-06-30,93.83,38.31,Unpaid,
467,2025-07-30,303.05,70.03,Paid,2025-08-10
467,2025-08-29,68.5,30.05,Partial,
467,2025-09-28,174.58,47.05,Unpaid,
468,2025-01-01,112.54,36.63,Paid,2025-01-11
468,2025-01-31,168.94,37.61,Partial,
468,2025-03-02,72.27,30.87,Paid,2025-03-17
468,2025-04-01,54.65,28.84,Unpaid,
468,2025-05-01,76.18,31.33,Paid,2025-05-14
468,2025-05-31,121.3,40.06,Paid,2025-06-02
468,2025-06-30,133.42,35.73,Partial,
468,2025-07-30,224.46,44.11,Paid,2025-08-05
468,2025-08-29,196.76,51.85,Unpaid,
468,2025-09-28,228.67,44.12,Partial,
469,2025-01-01,163.69,48.14,Partial,
469,2025-01-31,118.58,37.78,Unpaid,
469,2025-03-02,93.1,29.8,Partial,
469,2025-04-01,264.72,65.76,Partial,
469,2025-05-01,219.39,49.81,Paid,2025-05-04
469,2025-05-31,140.62,46.85,Unpaid,
469,2025-06-30,256.22,48.55,Unpaid,
469,2025-07-30,354.46,66.88,Unpaid,
469,2025-08-29,209.75,57.5,Unpaid,
469,2025-09-28,303.5,78.06,Unpaid,
470,2025-01-01,137.01,40.39,Partial,
470,2025-01-31,62.2,27.98,Partial,
470,2025-03-02,352.29,82.4,Partial,
470,2025-04-01,417.75,63.68,Partial,
470,2025-05-01,144.66,40.46,Paid,2025-05-14
470,2025-05-31,307.55,75.88,Partial,
470,2025-06-30,293.38,70.5,Paid,2025-07-06
470,2025-07-30,261.29,70.25,Unpaid,
470,2025-08-29,306.28,60.63,Unpaid,
470,2025-09-28,259.22,54.99,Partial,
471,2025-01-01,446.56,107.06,Partial,
471,2025-01-31,138.73,46.74,Unpaid,
471,2025-03-02,341.61,82.11,Partial,
471,2025-04-01,240.33,67.38,Unpaid,
471,2025-05-01,236.68,62.67,Unpaid,
471,2025-05-31,243.05,67.18,Unpaid,
471,2025-06-30,138.2,36.14,Unpaid,
471,2025-07-30,296.07,54.6,Unpaid,
471,2025-08-29,152.13,42.86,Partial,
471,2025-09-28,116.92,36.43,Unpaid,
472,2025-01-01,287.14,76.51,Paid,2025-01-15
472,2025-01-31,331.84,64.27,Paid,2025-02-11
472,2025-03-02,213.98,53.75,Paid,2025-03-07
472,2025-04-01,186.73,42.53,Unpaid,
472,2025-05-01,270.48,53.22,Unpaid,
472,2025-05-31,179.71,41.96,Partial,
472,2025-06-30,83.05,29.03,Paid,2025-07-07
472,2025-07-30,306.72,76.7,Unpaid,
472,2025-08-29,130.58,40.53,Unpaid,
472,2025-09-28,495.69,94.01,Paid,2025-10-04
473,2025-01-01,77.42,35.05,Paid,2025-01-09
473,2025-01-31,441.53,106.64,Paid,2025-02-13
473,2025-03-02,63.89,28.87,Partial,
473,2025-04-01,159.63,48.1,Unpaid,
473,2025-05-01,303.33,56.93,Unpaid,
473,2025-05-31,50.1,28.95,Paid,2025-06-05
473,2025-06-30,152.85,42.64,Unpaid,
473,2025-07-30,257.64,71.22,Paid,2025-08-07
473,2025-08-29,156.06,38.02,Partial,
473,2025-09-28,101.08,38.75,Paid,2025-10-04
474,2025-01-01,170.63,37.31,Paid,2025-01-13
474,2025-01-31,362.89,57.55,Unpaid,
474,2025-03-02,369.63,83.74,Unpaid,
474,2025-04-01,222.11,50.95,Paid,2025-04-14
474,2025-05-01,374.03,81.34,Partial,
474,2025-05-31,417.48,79.53,Partial,
474,2025-06-30,403.31,68.39,Unpaid,
474,2025-07-30,287.89,69.86,Unpaid,
474,2025-08-29,440.19,98.69,Paid,2025-09-06
474,2025-09-28,496.98,92.21,Partial,
475,2025-01-01,499.6,109.12,Partial,
475,2025-01-31,216.61,42.96,Partial,
475,2025-03-02,476.92,81.73,Unpaid,
475,2025-04-01,301.41,63.97,Unpaid,
475,2025-05-01,156.95,36.0,Partial,
475,2025-05-31,377.69,94.69,Partial,
475,2025-06-30,176.84,38.72,Paid,2025-07-08
475,2025-07-30,483.61,106.77,Paid,2025-08-01
475,2025-08-29,193.85,40.35,Paid,2025-09-03
475,2025-09-28,70.98,32.5,Paid,2025-10-08
476,2025-01-01,83.56,32.71,Partial,
476,2025-01-31,186.25,49.17,Paid,2025-02-07
476,2025-03-02,328.58,75.53,Partial,
476,2025-04-01,336.45,61.13,Paid,2025-04-07
476,2025-05-01,189.52,46.18,Paid,2025-05-11
476,2025-05-31,240.23,48.01,Unpaid,
476,2025-06-30,408.59,88.65,Paid,2025-07-01
476,2025-07-30,235.51,62.17,Unpaid,
476,2025-08-29,200.83,50.65,Paid,2025-09-01
476,2025-09-28,471.11,81.05,Paid,2025-10-07
477,2025-01-01,267.35,68.12,Paid,2025-01-05
477,2025-01-31,397.51,68.12,Unpaid,
477,2025-03-02,493.83,74.99,Unpaid,
477,2025-04-01,397.01,72.74,Partial,
477,2025-05-01,189.94,53.37,Unpaid,
477,2025-05-31,266.62,57.97,Unpaid,
477,2025-06-30,483.01,111.46,Partial,
477,2025-07-30,199.86,46.5,Unpaid,
477,2025-08-29,381.54,86.91,Unpaid,
477,2025-09-28,227.91,50.52,Partial,
478,2025-01-01,155.15,40.18,Unpaid,
478,2025-01-31,81.31,31.75,Partial,
478,2025-03-02,212.32,45.64,Partial,
478,2025-04-01,316.7,81.47,Unpaid,
478,2025-05-01,315.28,55.72,Unpaid,
478,2025-05-31,487.87,86.56,Paid,2025-05-31
478,2025-06-30,315.69,57.5,Unpaid,
478,2025-07-30,214.34,57.88,Unpaid,
478,2025-08-29,153.77,38.19,Paid,2025-09-04
478,2025-09-28,85.36,28.61,Unpaid,
479,2025-01-01,66.67,28.72,Paid,2025-01-11
479,2025-01-31,56.45,31.1,Paid,2025-02-06
479,2025-03-02,339.36,57.75,Paid,2025-03-06
479,2025-04-01,287.16,75.6,Paid,2025-04-08
479,2025-05-01,84.78,33.16,Paid,2025-05-04
479,2025-05-31,92.19,33.98,Paid,2025-06-09
479,2025-06-30,469.17,88.23,Paid,2025-07-13
479,2025-07-30,204.2,55.87,Unpaid,
479,2025-08-29,463.37,67.09,Paid,2025-09-10
479,2025-09-28,288.36,76.01,Paid,2025-10-01
480,2025-01-01,175.27,43.59,Unpaid,
480,2025-01-31,234.73,46.55,Unpaid,
480,2025-03-02,67.89,30.34,Paid,2025-03-13
480,2025-04-01,406.74,70.04,Paid,2025-04-10
480,2025-05-01,228.29,48.9,Partial,
480,2025-05-31,94.13,30.22,Unpaid,
480,2025-06-30,309.21,71.03,Unpaid,
480,2025-07-30,296.69,76.87,Paid,2025-08-05
480,2025-08-29,67.45,30.52,Unpaid,
480,2025-09-28,54.21,29.2,Paid,2025-10-08
481,2025-01-01,253.82,69.79,Paid,2025-01-10
481,2025-01-31,200.03,54.1,Paid,2025-02-06
481,2025-03-02,391.35,71.31,Paid,2025-03-17
481,2025-04-01,316.01,71.94,Paid,2025-04-14
481,2025-05-01,142.72,41.89,Partial,
481,2025-05-31,375.93,69.3,Unpaid,
481,2025-06-30,276.93,70.19,Unpaid,
481,2025-07-30,116.69,32.0,Partial,
481,2025-08-29,195.42,42.58,Paid,2025-09-09
481,2025-09-28,316.05,68.19,Partial,
482,2025-01-01,419.97,67.08,Partial,
482,2025-01-31,285.24,65.05,Paid,2025-02-07
482,2025-03-02,379.46,58.22,Unpaid,
482,2025-04-01,486.22,83.32,Partial,
482,2025-05-01,273.54,73.47,Unpaid,
482,2025-05-31,467.54,75.4,Partial,
482,2025-06-30,208.48,56.51,Partial,
482,2025-07-30,435.22,98.31,Partial,
482,2025-08-29,242.57,44.85,Unpaid,
482,2025-09-28,480.39,110.13,Paid,2025-10-12
483,2025-01-01,417.52,74.77,Paid,2025-01-12
483,2025-01-31,193.08,43.64,Paid,2025-02-12
483,2025-03-02,184.05,55.45,Partial,
483,2025-04-01,356.69,83.05,Unpaid,
483,2025-05-01,334.36,77.83,Partial,
483,2025-05-31,135.76,35.46,Unpaid,
483,2025-06-30,490.19,75.26,Unpaid,
483,2025-07-30,160.71,48.5,Unpaid,
483,2025-08-29,136.62,40.3,Paid,2025-09-08
483,2025-09-28,116.34,39.15,Paid,2025-10-11
484,2025-01-01,477.96,82.37,Unpaid,
484,2025-01-31,304.77,60.32,Unpaid,
484,2025-03-02,259.2,58.26,Partial,
484,2025-04-01,85.1,30.26,Partial,
484,2025-05-01,153.8,47.24,Unpaid,
484,2025-05-31,157.05,48.14,Paid,2025-06-14
484,2025-06-30,386.17,65.6,Paid,2025-07-09
484,2025-07-30,53.6,25.84,Partial,
484,2025-08-29,205.19,60.68,Paid,2025-09-02
484,2025-09-28,428.49,77.32,Paid,2025-10-07
485,2025-01-01,103.46,34.01,Paid,2025-01-10
485,2025-01-31,116.11,41.45,Partial,
485,2025-03-02,223.61,42.51,Partial,
485,2025-04-01,437.77,87.6,Unpaid,
485,2025-05-01,286.38,63.67,Partial,
485,2025-05-31,398.26,85.41,Partial,
485,2025-06-30,366.38,78.85,Unpaid,
485,2025-07-30,214.6,45.27,Paid,2025-08-06
485,2025-08-29,202.71,41.56,Partial,
485,2025-09-28,445.67,84.58,Unpaid,
486,2025-01-01,366.86,59.67,Unpaid,
486,2025-01-31,393.51,77.79,Paid,2025-02-09
486,2025-03-02,124.15,40.68,Paid,2025-03-08
486,2025-04-01,79.64,29.57,Unpaid,
486,2025-05-01,388.31,61.01,Partial,
486,2025-05-31,86.89,34.27,Unpaid,
486,2025-06-30,442.55,66.65,Paid,2025-07-11
486,2025-07-30,322.12,61.49,Partial,
486,2025-08-29,114.42,37.78,Paid,2025-09-13
486,2025-09-28,92.3,29.51,Paid,2025-10-09
487,2025-01-01,314.88,55.79,Partial,
487,2025-01-31,323.2,77.37,Paid,2025-02-04
487,2025-03-02,257.53,58.67,Paid,2025-03-09
487,2025-04-01,315.31,80.28,Paid,2025-04-10
487,2025-05-01,212.87,42.93,Unpaid,
487,2025-05-31,154.48,38.58,Unpaid,
487,2025-06-30,222.99,59.26,Unpaid,
487,2025-07-30,354.05,87.23,Partial,
487,2025-08-29,192.63,48.7,Unpaid,
487,2025-09-28,405.02,75.64,Paid,2025-10-01
488,2025-01-01,441.63,71.24,Unpaid,
488,2025-01-31,56.79,30.44,Partial,
488,2025-03-02,53.69,28.19,Partial,
488,2025-04-01,374.99,77.35,Partial,
488,2025-05-01,312.05,81.44,Partial,
488,2025-05-31,243.45,60.74,Paid,2025-06-08
488,2025-06-30,495.75,114.35,Paid,2025-07-15
488,2025-07-30,292.9,64.81,Paid,2025-08-07
488,2025-08-29,173.69,47.71,Partial,
488,2025-09-28,140.86,36.59,Unpaid,
489,2025-01-01,253.24,58.19,Paid,2025-01-09
489,2025-01-31,196.46,43.4,Paid,2025-02-09
489,2025-03-02,334.28,68.93,Partial,
489,2025-04-01,191.62,52.72,Unpaid,
489,2025-05-01,421.51,84.7,Unpaid,
489,2025-05-31,106.26,35.15,Partial,
489,2025-06-30,191.89,45.68,Unpaid,
489,2025-07-30,478.39,81.39,Partial,
489,2025-08-29,105.88,31.49,Unpaid,
489,2025-09-28,131.73,36.11,Paid,2025-10-11
490,2025-01-01,245.82,66.55,Unpaid,
490,2025-01-31,264.51,52.87,Partial,
490,2025-03-02,91.1,31.34,Partial,
490,2025-04-01,368.23,59.19,Unpaid,
490,2025-05-01,306.62,71.31,Partial,
490,2025-05-31,416.65,87.92,Partial,
490,2025-06-30,98.91,37.68,Partial,
490,2025-07-30,240.28,66.89,Partial,
490,2025-08-29,470.22,80.94,Paid,2025-09-11
490,2025-09-28,430.63,83.97,Paid,2025-10-12
491,2025-01-01,318.1,65.43,Partial,
491,2025-01-31,243.41,53.98,Paid,2025-02-15
491,2025-03-02,73.04,33.83,Partial,
491,2025-04-01,64.28,28.1,Unpaid,
491,2025-05-01,240.44,63.94,Paid,2025-05-12
491,2025-05-31,147.01,36.29,Partial,
491,2025-06-30,302.89,63.81,Paid,2025-06-30
491,2025-07-30,438.97,91.94,Partial,
491,2025-08-29,281.73,59.42,Paid,2025-09-03
491,2025-09-28,304.98,62.2,Partial,
492,2025-01-01,395.77,84.4,Paid,2025-01-15
492,2025-01-31,157.59,41.67,Paid,2025-02-06
492,2025-03-02,206.21,54.49,Partial,
492,2025-04-01,207.78,47.32,Paid,2025-04-10
492,2025-05-01,149.03,41.82,Paid,2025-05-07
492,2025-05-31,61.9,30.43,Unpaid,
492,2025-06-30,101.61,39.58,Unpaid,
492,2025-07-30,413.06,72.04,Paid,2025-08-03
492,2025-08-29,135.31,42.4,Partial,
492,2025-09-28,487.37,85.0,Partial,
493,2025-01-01,60.16,28.6,Partial,
493,2025-01-31,342.46,72.33,Partial,
493,2025-03-02,424.0,94.33,Unpaid,
493,2025-04-01,292.45,74.04,Unpaid,
493,2025-05-01,309.5,74.11,Paid,2025-05-03
493,2025-05-31,147.65,46.3,Partial,
493,2025-06-30,200.5,46.65,Partial,
493,2025-07-30,58.78,31.11,Paid,2025-08-12
493,2025-08-29,172.45,47.63,Unpaid,
493,2025-09-28,283.26,61.12,Paid,2025-09-30
494,2025-01-01,499.74,82.63,Unpaid,
494,2025-01-31,102.27,30.49,Partial,
494,2025-03-02,100.05,35.78,Unpaid,
494,2025-04-01,218.14,55.27,Unpaid,
494,2025-05-01,422.54,67.94,Paid,2025-05-08
494,2025-05-31,494.76,75.17,Partial,
494,2025-06-30,467.85,96.7,Unpaid,
494,2025-07-30,233.59,66.23,Partial,
494,2025-08-29,499.66,95.03,Paid,2025-09-09
494,2025-09-28,222.83,44.38,Unpaid,
495,2025-01-01,76.74,27.91,Partial,
495,2025-01-31,200.32,43.77,Paid,2025-02-12
495,2025-03-02,194.63,47.25,Paid,2025-03-16
495,2025-04-01,56.45,30.82,Unpaid,
495,2025-05-01,332.24,56.62,Paid,2025-05-11
495,2025-05-31,347.93,66.09,Paid,2025-06-06
495,2025-06-30,215.76,58.54,Unpaid,
495,2025-07-30,466.23,69.33,Partial,
495,2025-08-29,203.83,55.35,Unpaid,
495,2025-09-28,439.51,77.15,Partial,
496,2025-01-01,465.16,78.95,Paid,2025-01-15
496,2025-01-31,454.74,100.61,Paid,2025-02-06
496,2025-03-02,173.56,44.34,Unpaid,
496,2025-04-01,383.17,77.57,Unpaid,
496,2025-05-01,457.57,100.2,Paid,2025-05-09
496,2025-05-31,366.46,70.4,Paid,2025-06-07
496,2025-06-30,139.39,43.51,Unpaid,
496,2025-07-30,144.34,39.02,Unpaid,
